Model,MAE,MSE,RMSE,AUC,F1@5,F1@10,F1@20,F1@50,Precision@5,Precision@10,Precision@20,Precision@50,Recall@5,Recall@10,Recall@20,Recall@50,MAP,MRR,NDCG@5,NDCG@10,NDCG@20,NDCG@50,Train (s),Test (s)
NeuMF,6.721628047888443,48.50203288047854,6.802583750845066,0.6862837993742787,0.009420110812145182,0.010155393201225622,0.010681404157934851,0.00934150370199203,0.008206746892878291,0.007259814559084676,0.00657920694417049,0.005137107910830456,0.015642045495471452,0.026131189268326315,0.04759256608973926,0.08997198493119561,0.01589107900223318,0.033022526973207,0.013466086320164413,0.017370428023256106,0.02417967512257596,0.035209635098277105,6.258352994918823,62.930997371673584
