Model,MAE,MSE,RMSE,AUC,F1@5,F1@10,F1@20,F1@50,Precision@5,Precision@10,Precision@20,Precision@50,Recall@5,Recall@10,Recall@20,Recall@50,MAP,MRR,NDCG@5,NDCG@10,NDCG@20,NDCG@50,Train (s),Test (s)
VAECF,6.721628047888443,48.50203288047854,6.802583750845066,0.7759899440426642,0.019331224375379635,0.01976266700630888,0.01843147327542388,0.014751897738286135,0.016965870980469637,0.01400670743736441,0.01130400473466151,0.008108108108108206,0.031248884237590185,0.05071005987899797,0.08197767278495159,0.14366502157394084,0.02927477179175596,0.059495219295269915,0.0282218309864571,0.035067380213731986,0.04494661796779139,0.061034384239398005,55.280783891677856,45.473289251327515
